id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16307509,Armadillo House,106642080,Ted,Stann Creek,Stann Creek Mainland,16.86722,-88.28511,Private room,131,2,9,2/19/2020,0.23,1,365
16308333,Family's Modern Jungle Loft,105345185,Ydahlia,Cayo,Cayo,17.09891,-88.95149,Private room,161,1,10,1/24/2019,0.2,4,178
16309127,Hummingbird Master King Suite 3-3 (Gold Standard),49014327,Hummingbird Home,Belize,Belize Islands,17.90868,-87.97338,Private room,159,1,73,3/7/2020,1.43,10,365
16312328,Hummingbird Master King Suite 3-2 - Gold Standard,49014327,Hummingbird Home,Belize,Belize Islands,17.90898,-87.97318,Hotel room,159,1,76,3/10/2020,1.5,10,356
16312941,Hummingbird Master Queen Suite 3-1 (Gold Standard),49014327,Hummingbird Home,Belize,Belize Islands,17.91208,-87.97028,Private room,161,1,44,3/11/2020,0.87,10,365
16322537,Home away from home,9315171,Julia,Belize,Belize Mainland,17.5145,-88.22261,Shared room,36,1,9,4/29/2019,0.18,10,365
16334950,"B&B Green Valley Inn Unique Tree house, near ATM",72943280,Marcela,Cayo,Cayo,17.21734,-88.93142,Entire home/apt,131,1,38,1/1/2021,0.76,9,365
16345152,Beach property- 'Standard view room w/ fan'-BW,104924514,Jenna,Belize,Belize Islands,17.7483,-88.02318,Private room,125,2,22,2/13/2020,0.44,24,364
16359783,1 minute to the beach and 5 min to town!,91715770,Edmond,Belize,Belize Islands,17.92404,-87.95943,Entire home/apt,125,1,144,3/15/2020,2.82,21,358
16365846,Superior Ocean View room with Private Balcony #11,29921817,Maria,Belize,Belize Islands,17.91974,-87.96215,Hotel room,212,1,17,2/1/2020,0.34,14,0
16390599,Beach front property- 'Standard room with fan'-BW,12050173,Jinnah,Belize,Belize Islands,17.74619,-88.02409,Private room,125,3,19,4/3/2019,0.48,21,364
16407477,Mango Acre. Near tours.Serene jungle.Hike. Bus,64977269,David & Shanita,Cayo,Cayo,17.20975,-89.05019,Entire home/apt,50,1,1,1/5/2020,0.07,5,362
16423695,See the sea from bed - Flip Flop Palace #3,39345309,Ellen,Stann Creek,Stann Creek Mainland,16.62038,-88.35272,Hotel room,580,1,0,,,11,97
16426352,Wild Horse Cottage # 2,51172579,Nathalie,Corozal,Corozal,18.34495,-88.1532,Private room,89,2,41,1/12/2021,0.81,3,365
16434248,SUN&SAND,107756430,Thomas,Stann Creek,Stann Creek Mainland,16.5791,-88.36766,Entire home/apt,107,5,0,,,1,0
16437739,Beach front property- 'Standard room w/ fan'-BW,87759528,Nooreen,Belize,Belize Islands,17.74711,-88.02396,Private room,125,3,13,2/14/2019,0.26,17,364
16437784,"Lakefront condo w/ water views, WiFi, AC & shared pool - beach access nearby!",76414486,Vacasa Belize,Belize,Belize Islands,17.90532,-87.97707,Entire home/apt,262,2,17,3/21/2020,0.39,204,364
16440620,Next to the famous Split! Beach 'double room'- MP,87759528,Nooreen,Belize,Belize Islands,17.74909,-88.02345,Private room,187,2,77,3/9/2020,1.51,17,364
16443236,Spacious 2 bedroom Apt in downtown San Ignacio,107202270,Rafael,Cayo,Cayo,17.16261,-89.07163,Entire home/apt,151,1,102,2/27/2020,2.05,4,180
16475127,Blue Wave Guest House - Exclusive Cabana,98145906,Blue Wave,Belize,Belize Islands,17.74808,-88.02451,Private room,161,2,13,1/2/2020,0.26,2,364
16489934,Jaguar Creek - Honeymoon Suite,27234580,Jaguar Creek,Cayo,Cayo,17.16117,-88.67918,Hotel room,320,1,9,1/31/2020,0.19,3,354
16505568,Belmopan Tiny House Xunantunich,61596706,Carren,Cayo,Cayo,17.2579,-88.75526,Entire home/apt,60,5,6,4/2/2020,0.12,4,0
16514590,Wish Willy Riverfront Cabana,108557941,Julie & Gary,Cayo,Cayo,17.163,-89.06429,Entire home/apt,181,2,45,1/31/2020,0.9,3,361
16517340,Private room in safe guest house (V.I.P. Room),24740168,Aldo,Corozal,Corozal,18.38708,-88.39081,Entire home/apt,81,30,1,2/3/2017,0.02,1,359
16517956,Wish Willy Riverview Cabana,108557941,Julie & Gary,Cayo,Cayo,17.16139,-89.06405,Entire home/apt,161,2,27,1/30/2020,0.56,3,179
16531877,Hibiscus Cabana with pool access!,108742749,Nadia,Corozal,Corozal,18.38716,-88.39378,Entire home/apt,119,2,30,3/11/2020,0.68,3,145
16547945,Oasis Del Caribe #12 Beach Condo in Prime Location,107942109,Zack,Belize,Belize Islands,17.92808,-87.95924,Entire home/apt,373,2,9,3/16/2020,0.41,1,330
16555846,Private Room near Xunantunich and Waterfalls!,32369141,April,Cayo,Cayo,16.9884,-89.04703,Private room,151,2,1,6/21/2017,0.02,6,357
16569650,Sunny Feeling Mini Apartment,84937380,Marta,Cayo,Cayo,17.25026,-88.76135,Private room,76,1,31,1/22/2020,0.63,7,271
16580125,Casa Cafe Guest House,109284423,Matthew,Belize,Belize Islands,17.9356,-87.95951,Entire home/apt,735,3,27,3/11/2020,0.55,4,311
16603236,See Belize RELAXING SEAVIEW Studio w INFINITY POOL,84574598,Zenaida,Belize,Belize Mainland,17.53897,-88.24381,Private room,181,1,36,1/18/2020,0.72,5,358
16614317,Bird's Eye View Lodge,109660372,Verna,Belize,Belize Mainland,17.77731,-88.53134,Private room,202,1,12,12/25/2019,0.25,1,365
16617343,1 minute to the beach and 5 min to town!,91715770,Edmond,Belize,Belize Islands,17.92399,-87.95905,Entire home/apt,121,1,131,3/16/2020,2.61,21,365
16645757,"Modern home in a quiet neighborhood w/ balcony, WiFi, AC - ideal for day trips!",76414486,Vacasa Belize,Cayo,Cayo,17.1442,-89.07736,Entire home/apt,304,2,8,2/25/2020,0.19,204,364
16665670,♡ Hol Chan Reef Villas | Ground floor oceanfront!,41250903,Cameron & Stephanie,Belize,Belize Islands,17.88015,-87.99283,Entire home/apt,1006,3,14,1/3/2020,0.31,31,323
16674661,Beachfront condo in Paradise,9787335,Debbie,Stann Creek,Stann Creek Mainland,16.63878,-88.33283,Entire home/apt,252,2,22,1/8/2021,0.48,1,359
16689275,♡ Hol Chan Reef Resort | Ground floor oceanfront!,41250903,Cameron & Stephanie,Belize,Belize Islands,17.88015,-87.99283,Entire home/apt,804,3,16,2/24/2020,0.37,31,336
16690144,"Open Concept Home with a ""homey mountain"" feel.",110512261,Sheree,Cayo,Cayo,17.16532,-89.05292,Entire home/apt,54,1,18,6/28/2020,0.37,1,365
16706112,Secluded Beach=Perfect Hideaway~Driftwood Bungalow,4588102,Taunya,Belize,Belize Mainland,17.18208,-88.30482,Private room,339,2,14,2/28/2020,0.28,3,300
16707222,♡ Hol Chan Reef Resort | Top floor oceanfront!,41250903,Cameron & Stephanie,Belize,Belize Islands,17.88015,-87.99283,Entire home/apt,804,3,20,11/8/2020,0.41,31,359
16722066,Trellis House - Unit #4,36212095,Amiela,Belize,Belize Islands,17.73996,-88.03258,Private room,131,2,1,2/22/2019,0.04,14,217
16723610,♡ Hol Chan Reef Resort | Top floor oceanfront!,41250903,Cameron & Stephanie,Belize,Belize Islands,17.88015,-87.99283,Entire home/apt,804,3,9,1/8/2020,0.19,31,346
16724976,Pool side Cabana just steps from the beach,105832772,Janice,Belize,Belize Islands,18.0355,-87.89628,Entire home/apt,353,3,1,11/20/2018,0.04,1,364
16730640,"Playa Del Sol Free Fishing, Snorkeling, Dining",38941553,Iz,Belize,Belize Islands,18.04712,-87.89341,Entire home/apt,403,5,3,11/26/2019,0.09,3,314
16732150,♡ Hol Chan Reef Resort | 2nd floor oceanfront!,41250903,Cameron & Stephanie,Belize,Belize Islands,17.88015,-87.99283,Entire home/apt,804,3,6,6/30/2019,0.13,31,122
16733603,The Chaos Oasis,61238221,Alisa,Toledo,Toledo Mainland,16.27625,-88.95288,Private room,101,1,8,1/30/2020,0.18,2,177
16739849,"New home w/balcony, WiFi, partial AC & great neighborhood - ideal for day trips!",76414486,Vacasa Belize,Cayo,Cayo,17.14355,-89.07886,Entire home/apt,187,2,25,3/5/2020,0.53,204,344
16749892,Modern Jungle Villa,105345185,Ydahlia,Cayo,Cayo,17.09845,-88.95095,Private room,214,1,4,1/2/2021,0.09,4,264
16749940,Vanilla Hills Lodge - Villa Vista,38183609,Vanilla,Cayo,Cayo,17.16854,-89.10383,Entire home/apt,605,1,1,12/22/2018,0.04,2,316
16756245,Beach front Room # 1,111045216,Mario,Belize,Belize Islands,17.76116,-88.02775,Private room,46,1,126,3/11/2020,2.56,16,179
16769288,"Coco King Suite-Beach Front-1 BR, 1 BA, Ful Kit 24",71120105,Mike,Belize,Belize Islands,17.93601,-87.95194,Entire home/apt,302,2,10,2/2/2021,0.35,6,271
16776446,♡ Hol Chan Reef Resort | 3rd floor oceanfront,41250903,Cameron & Stephanie,Belize,Belize Islands,17.88015,-87.99283,Entire home/apt,804,3,10,3/1/2020,0.2,31,355
16777778,♡ Hol Chan Reef Resort | 3rd floor oceanfront!,41250903,Cameron & Stephanie,Belize,Belize Islands,17.88015,-87.99283,Entire home/apt,804,3,4,1/21/2020,0.11,31,365
16780001,Sugar Patch Inn is  stress free,25660184,Wayne,Stann Creek,Stann Creek Mainland,16.85106,-88.27838,Private room,171,1,6,3/8/2020,0.17,1,365
16794186,| 5 Bedroom Panoramic Lakefront | Home Base in BZ,111623185,Rosie & William,Belize,Belize Mainland,17.56949,-88.30826,Entire home/apt,957,3,1,2/9/2017,0.02,1,363
16794992,Casa De Cahal Pech,817242,Michael,Cayo,Cayo,17.14849,-89.07485,Entire home/apt,713,1,19,1/21/2020,0.39,8,351
16797798,HomeHill Apartments/Vacation Rentals Apt. #5,111666560,Martin Alfonso,Cayo,Cayo,17.14861,-89.06984,Entire home/apt,111,2,47,2/10/2020,0.97,4,286
16809047,"GOLD STANDARD + LOCATION, heart of town, pool/pier",210934594,Pur,Belize,Belize Islands,17.92085,-87.96072,Entire home/apt,229,2,80,2/16/2021,1.67,10,73
16810498,"BAYSHORE Bijou Suites - ""PEARL Suite""",23621424,Wildmans,Stann Creek,Stann Creek Mainland,16.61466,-88.35432,Hotel room,165,1,42,3/8/2020,0.84,4,121
16824317,"GOLD STANDARD + LOCATION, heart of town, pool/pier",210934594,Pur,Belize,Belize Islands,17.92168,-87.96011,Entire home/apt,324,2,128,1/31/2021,2.62,10,71
16825630,"Spacious House,heart of Placencia minutes to beach",105701895,Merlene,Stann Creek,Stann Creek Mainland,16.54911,-88.36012,Entire home/apt,504,2,31,2/16/2020,0.62,1,365
16837931,♡ Hol Chan Reef Villas | Top floor oceanfront!,41250903,Cameron & Stephanie,Belize,Belize Islands,17.88014,-87.99302,Entire home/apt,1006,3,6,2/24/2020,0.13,31,341
16840511,♡ Hol Chan Reef Villas | 2nd floor oceanfront!,41250903,Cameron & Stephanie,Belize,Belize Islands,17.88015,-87.99283,Entire home/apt,1005,3,26,2/9/2020,0.57,31,337
16840787,♡ Hol Chan Reef Villas | 3rd floor oceanfront!,41250903,Cameron & Stephanie,Belize,Belize Islands,17.88015,-87.99283,Entire home/apt,1006,3,11,12/28/2019,0.23,31,362
16841422,Secluded Private Room in Eco Lodge in Rainforest,32369141,April,Cayo,Cayo,16.9884,-89.04703,Private room,151,2,0,,,6,357
16842648,El Gran Mestizo standard riverside cabin 2 beds db,18105807,Orlando,Orange Walk,Orange Walk,18.07164,-88.55449,Entire home/apt,105,1,89,3/19/2020,1.8,3,365
16844447,Belize Homestead long term rental,97861043,Dee,Cayo,Cayo,17.2816,-89.08795,Entire home/apt,40,30,0,,,1,0
16872719,"Chapito's 5 Clashing Winds,near The Split.Gold Std",911311,Hilda,Belize,Belize Islands,17.74835,-88.02483,Entire home/apt,89,1,113,3/11/2020,2.28,10,356
16899379,Earth Mini Apartment,84937380,Marta,Cayo,Cayo,17.24997,-88.76117,Private room,76,1,1,2/9/2018,0.03,7,117
16915657,Chapito's 3: central location.Gold Standard,911311,Hilda,Belize,Belize Islands,17.74073,-88.02564,Entire home/apt,69,1,100,2/19/2020,2.03,10,365
16941824,Malacate Beach Cottage - Air  WiFi  Lagoon,113236751,Diana,Stann Creek,Stann Creek Mainland,16.53568,-88.46457,Entire home/apt,121,4,8,3/28/2019,0.22,1,264
16942667,"BAYSHORE Bijou Suites - ""AMBER Suite""",23621424,Wildmans,Stann Creek,Stann Creek Mainland,16.6148,-88.35423,Entire home/apt,245,2,22,2/15/2021,0.47,4,93
16943047,Studio with private bath and AC,9315171,Julia,Belize,Belize Mainland,17.51444,-88.22115,Private room,71,1,1,3/19/2018,0.03,10,0
16958504,Comfort In Hopkins - Unit #1  (Standard Room),107470545,Larry,Stann Creek,Stann Creek Mainland,16.87177,-88.28773,Private room,71,1,8,5/13/2019,0.16,7,179
16960116,Comfort In Hopkins - Unit #6  (Deluxe Room w/AC),107470545,Larry,Stann Creek,Stann Creek Mainland,16.87085,-88.28804,Private room,91,1,34,3/18/2020,0.92,7,179
16960966,Comfort in Hopkins - Unit #5  (Deluxe Room w/AC),107470545,Larry,Stann Creek,Stann Creek Mainland,16.86953,-88.28703,Private room,91,1,16,12/20/2019,0.34,7,179
16975025,Cabana Toucan Bed-& Breakfast in the jungle,54254514,Marisa,Toledo,Toledo Mainland,16.09839,-88.80862,Private room,122,2,19,2/19/2020,0.41,4,365
17107437,Tri Tan Beach Cabanas,114269146,Arthur,Stann Creek,Stann Creek Mainland,16.51548,-88.36584,Entire home/apt,175,2,97,3/17/2020,1.98,2,358
17108207,riverside cabana near san ignacio,84127503,Chantal,Cayo,Cayo,17.17245,-89.11208,Private room,141,1,0,,,1,365
17136488,Caye Reef 2 bedroom 2nd floor oceanfront villa,115192371,Stuart,Belize,Belize Islands,17.74824,-88.02346,Entire home/apt,416,2,15,1/14/2021,0.33,4,348
17151866,Trellis Cottage,36212095,Amiela,Belize,Belize Islands,17.73975,-88.03348,Entire home/apt,202,2,9,1/19/2020,0.24,14,217
17208772,"Feel at home, away from home at Vida Secunda",115825277,Stephen,Cayo,Cayo,17.15975,-89.0771,Entire home/apt,119,1,42,12/3/2020,1.35,6,166
17219751,Couple's Modern Jungle Loft,105345185,Ydahlia,Cayo,Cayo,17.09784,-88.95008,Private room,161,1,10,2/21/2020,0.22,4,0
17239193,Julia's Cabanas: Beachfront Cabana #8,76373228,Marcy,Stann Creek,Stann Creek Mainland,16.51879,-88.36736,Entire home/apt,222,1,47,4/23/2019,0.96,6,246
17251210,Julia's Cabanas: Beachfront Cabana #6,76373228,Marcy,Stann Creek,Stann Creek Mainland,16.51891,-88.36749,Entire home/apt,222,1,27,12/3/2019,0.56,6,296
17252714,Blue Wave Guest House - Standard Seaview Room,98145906,Blue Wave,Belize,Belize Islands,17.74713,-88.02479,Private room,141,2,10,1/15/2020,0.21,2,365
17254887,Julia's Cabanas: Ocean View Cabana #5,76373228,Marcy,Stann Creek,Stann Creek Mainland,16.51899,-88.36736,Entire home/apt,181,1,52,9/19/2019,1.07,6,0
17297480,Seaside Villas first floor unit 2,604999,Bobbi,Belize,Belize Islands,17.74163,-88.02397,Entire home/apt,403,2,19,3/3/2020,0.73,22,350
17307791,"Beach front, 'garden room', breakfast incld- CDM",104924514,Jenna,Belize,Belize Islands,17.91418,-87.96681,Private room,256,2,10,12/29/2018,0.23,24,363
17315738,Manatee Lodge,116852394,Nancy,Belize,Belize Mainland,17.1994,-88.33431,Private room,171,1,5,12/29/2019,0.14,1,365
17344864,The Kingfish,117163321,Monica,Belize,Belize Mainland,17.55819,-88.28731,Entire home/apt,125,1,8,9/15/2018,0.17,1,180
17365091,Tiny House Blue Hole in the forest,61596706,Carren,Cayo,Cayo,17.2554,-88.75453,Entire home/apt,50,3,8,3/19/2020,0.25,4,365
17419329,Caves Branch Jungle Lodge Cabanas,117813391,Aaron,Cayo,Cayo,17.16677,-88.68529,Private room,177,1,6,1/24/2021,0.3,4,269
17443878,Villa Verano Courtyard Room at Beachfront Hotel,89748371,Reservations,Stann Creek,Stann Creek Mainland,16.83724,-88.2708,Private room,789,2,2,5/3/2019,0.04,3,143
17476705,Gumbo Limbo Jungle Resort,118375868,Gumbo Limbo Jungle Resort,Cayo,Cayo,17.16982,-88.97523,Hotel room,171,1,26,3/15/2020,0.54,1,358
17511906,"Oceanfront home w/ private pool, beach & rooftop deck - enjoy partial AC & WiFi!",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.61663,-88.3542,Entire home/apt,971,2,17,2/22/2020,0.35,204,361
17541329,Stay at Ms Lola's,14946398,Jaime,Cayo,Cayo,17.15173,-89.07366,Private room,50,1,123,3/22/2020,2.54,2,116
17572675,Pilgrim's Paradise Cabin 2,57797970,Richard,Cayo,Cayo,17.16561,-89.04145,Entire home/apt,79,1,63,3/15/2020,1.31,2,0
17573039,Pilgrims Paradise Cabin 1!,57797970,Richard,Cayo,Cayo,17.16554,-89.04107,Entire home/apt,71,1,100,1/5/2021,2.08,2,363
17576080,HI-ET GUEST HOUSE,119377197,Winston,Cayo,Cayo,17.15733,-89.07094,Private room,60,1,3,2/8/2020,0.21,3,365
17588007,Downtown San Ignacio Room,74235812,Matthew,Cayo,Cayo,17.15797,-89.06973,Private room,95,1,30,3/15/2020,0.64,6,365
17597575,"Jungle Villa , Barton Creek Cave at Mike's Place",119583818,Mike,Cayo,Cayo,17.11287,-88.92829,Entire home/apt,79,1,48,3/24/2020,1.23,4,364
17600991,Alex's Getaway!,119614307,Alex,Stann Creek,Stann Creek Mainland,16.98195,-88.22866,Entire home/apt,202,2,1,2/1/2019,0.04,1,180
17602713,Sandcastle Pool House Apt *Gold Standard Pending*,19827053,John & Susan,Belize,Belize Islands,17.73589,-88.029,Entire home/apt,199,2,29,3/4/2020,0.77,1,344
17612902,Hidden Haven - Cabana 3: Ginger Lily,100219117,Elaine,Cayo,Cayo,17.21783,-88.93127,Entire home/apt,81,2,2,1/9/2020,0.05,4,190
17613593,TBG Bed & Breakfast -- Room 3,118222535,Guillermo,Belize,Belize Mainland,17.51368,-88.19145,Hotel room,111,1,61,3/20/2020,1.29,3,55
17613819,TBG Bed & Breakfast -- Room 4,118222535,Guillermo,Belize,Belize Mainland,17.5119,-88.19166,Private room,111,1,78,2/12/2020,1.68,3,55
17613904,TBG Bed & Breakfast -- Room 5,118222535,Guillermo,Belize,Belize Mainland,17.5142,-88.19279,Private room,111,1,137,3/2/2020,2.9,3,55
17644862,'Casa Blanca at the sea' Beach front property HDRB,104924514,Jenna,Belize,Belize Islands,17.92895,-87.95802,Private room,191,3,7,1/2/2020,0.15,24,363
17652046,HomeHill Apartments/Vacation Rentals Apt. #4,111666560,Martin Alfonso,Cayo,Cayo,17.15012,-89.06945,Entire home/apt,111,2,22,2/29/2020,0.84,4,286
17663193,The Jungle meets the Caribbean Beach.,65825079,Tina And Gary,Toledo,Toledo Mainland,16.36411,-88.48568,Private room,280,2,2,11/29/2017,0.05,1,365
17668068,Lamanai Riverside Retreat River Front Cabin,66323470,Pelayo’s,Orange Walk,Orange Walk,18.0775,-88.55899,Private room,147,1,3,3/14/2019,0.08,2,365
17681626,City Garden @ King's Park (#13 1st Street),81192608,Angie,Belize,Belize Mainland,17.50845,-88.19184,Entire home/apt,101,1,284,3/18/2020,5.92,2,364
17683561,"Sea front 1-BDR villa, fully equipped (19B)!",120438710,Charles,Belize,Belize Islands,18.03414,-87.89563,Entire home/apt,423,2,1,1/15/2018,0.03,1,117
17717620,Chapito's 4 Central Budget Apt. Gold Standard,911311,Hilda,Belize,Belize Islands,17.74071,-88.02566,Entire home/apt,69,1,107,3/2/2020,2.23,10,365
17737003,Nature Resort,120975976,Roy,Belize,Belize Mainland,17.55381,-88.53533,Private room,141,1,37,1/7/2020,0.84,1,362
17750669,Unbelizeable Dreaming LTD: GOLD STANDARD CERTIFIED,121254463,Keith,Belize,Belize Islands,17.88068,-87.99275,Entire home/apt,1199,4,11,2/20/2021,0.24,1,327
17763452,"The Villas at Cocoplum, ""Dolphin"", Apartment 212",120899304,Herbert,Stann Creek,Stann Creek Mainland,16.58858,-88.35961,Entire home/apt,461,3,0,,,12,178
17778885,Fully Furnished 2 Bedroom House In Town,121406085,Jasmine,Orange Walk,Orange Walk,18.07386,-88.57165,Entire home/apt,141,1,9,1/18/2020,0.24,1,268
17827487,Large Beach Apt. 1 Bed. 1 bath. Cocoplum AJ Palms,102699419,Tricia,Stann Creek,Stann Creek Mainland,16.85277,-88.27962,Entire home/apt,272,3,1,3/6/2020,0.08,5,87
17857685,PJ Belize's Place,69118210,Pamela,Belize,Belize Mainland,17.55652,-88.31288,Private room,171,2,0,,,1,179
17859805,Iguana Roost  Tourism Gold Standard Equipped Cabin,78413902,Peter,Cayo,Cayo,17.1565,-89.08302,Entire home/apt,76,1,172,2/19/2021,4.07,6,340
17879561,1 minute to the beach and 5 min to town!,91715770,Edmond,Belize,Belize Islands,17.92367,-87.95945,Entire home/apt,99,1,112,3/17/2020,2.39,21,365
17918037,Don Santiago Guest House Downtown  ROOM 1,110152449,Hugo,Cayo,Cayo,17.16049,-89.07089,Private room,88,1,3,2/7/2019,0.08,3,365
17919058,Liam's Paradise San Pedro,122844887,Wanda,Belize,Belize Islands,17.9256,-87.95926,Private room,252,7,2,2/13/2019,0.05,2,138
17923880,DON SANTIAGO GUEST HOUSE DOWNTOWN ROOM 4,110152449,Hugo,Cayo,Cayo,17.1606,-89.07096,Private room,78,1,6,3/15/2020,0.13,3,365
17942160,Luxury Barriereef Front(Beach) Heaven San Pedro BZ,46177748,Jennifer,Belize,Belize Islands,17.53594,-88.1798,Entire home/apt,582,6,0,,,1,359
17957532,DON SANTIAGO GUEST HOUSE DOWNTOWN ROOM 8,110152449,Hugo,Cayo,Cayo,17.1605,-89.07085,Private room,85,1,2,11/23/2019,0.04,3,365
17961515,Cozy Bedroom in Eco Lodge surrounded by Nature,32369141,April,Cayo,Cayo,16.98853,-89.04701,Private room,151,2,0,,,6,357
18013990,Elegant Penthouse in Sea-to-Lagoon Community,32483130,Casey,Stann Creek,Stann Creek Mainland,16.52093,-88.36903,Entire home/apt,522,4,4,3/4/2020,0.13,6,0
18018894,"1 , 2 Person Comfy Studio @ Faiths Farm, ATM Cave",73158978,Richard,Cayo,Cayo,17.22248,-88.84994,Entire home/apt,91,5,31,6/3/2019,0.7,1,365
18044957,Two Bedroom home in Barefoot Beachfront Resort,24750033,Susan,Belize,Belize Islands,17.73779,-88.02615,Entire home/apt,175,2,14,1/4/2020,0.31,21,349
18055586,Sue-Casa Tu Beach Cottage,24750033,Susan,Belize,Belize Islands,17.73928,-88.02461,Entire home/apt,171,1,24,3/11/2020,0.51,21,365
18106804,Oasis Penthouse #6 with Ocean View on Ambergris,124722168,Sharon,Belize,Belize Islands,17.92755,-87.95907,Entire home/apt,373,4,35,12/26/2019,0.76,1,339
18110861,Belize Private Island- Little Peter Oasis,124771795,Jason,Stann Creek,Stann Creek Islands,16.7199,-88.16474,Entire home/apt,2922,4,35,12/1/2020,0.81,1,188
