,Beat,CAD-Address,CAD-Street,CADAddress,CADStreet,Coded Month,CodedMonth,Complaint,Count,Crime,Date Crime Coded,Date Occur,DateOccur,Description,District,Flag Cleanup,Flag-Administrative,Flag-Crime,Flag-Unfounded,FlagAdministrative,FlagCleanup,FlagCrime,FlagUnfounded,ILEADS-Address,ILEADS-Street,ILEADSAddress,ILEADSStreet,ILeads Add,ILeads Approve,ILeads Asg,ILeads Type,Location Comment,Location Name,LocationComment,LocationName,Neighborhood,X-Coord,XCoord,Y-Coord,YCoord,lon,lat
322,,,, , ,,2019-06,19-024229,1,23000,,,05/26/2019 01:00,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,5,,,,, , ,Y, ,,,700,N EUCLID AVE,,,,,,,GANGWAY,VACANT RESIDENCE,53,,0.0,,0.0,-90.3069235029139,38.594968720344255
323,,,,5413,BARTMER,,2019-06,19-024269,1,91114,,,05/26/2019 07:00,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5,,,,, , ,Y, ,,,5413,BARTMER AVE,,,,,,,RESIDENCE/HOME, ,48,,884490.3,,1029727.0,-90.30224618081216,38.6134383032321
324,,,,5218,DELOR,,2019-06,19-027432,1,65701,,,05/26/2019 09:00,LARCENY-MTR VEH PARTS UNDER $500,1,,,,, , ,Y, ,,,5218,DELOR ST,,,,,,, , ,7,,882612.8,,1001119.0,-90.20121160548753,38.61422895037489
325,,,,305,VANDEVENTER,,2019-06,19-024281,1,142320,,,05/26/2019 11:50,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5,,,,, , ,Y, ,,,305,N VANDEVENTER AVE,,,,,,,@RALLYS- VANDEVENTER, ,38,,894188.9,,1021725.0,-90.27411672018937,38.64766471582547
326,,,,3628,CASS,,2019-06,19-026054,1,67701,,,05/26/2019 12:00,LARCENY-FROM BUILDING UNDER $500,4,,,,, , ,Y, ,,,3628,CASS AVE,,,,,,, , ,59,,898142.4,,1025042.0,-90.3126593602144,38.59467873510808
327,,,,3369,COMMONWEALTH,,2019-06,19-030485,1,69702,,,05/26/2019 13:00,LARCENY-ALL OTHER UNDER $500,2,,,,, , ,Y, ,,,3369,COMMONWEALTH AVE,,,,,,, , ,10,,872775.8,,1009241.0,-90.29230990007905,38.5920384957217
328,,,,6230,FYLER,,2019-06,19-025752,1,142320,,,05/26/2019 14:30,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2,,,,, , ,Y, ,,,6230,FYLER AVE,,,,,,, , ,9,,878631.7,,1008134.0,-90.25852234615857,38.57733339687878
329,,,, , ,,2019-06,19-025785,1,64701,,,05/26/2019 22:00,LARCENY-FROM MTR VEH UNDER $500,4,,,,, , ,Y, ,,,118,MORGAN ST,,,,,,,@BIG DADDYS, ,35,,910499.1,,1018622.0,-90.26317487293873,38.611918647163535
330,,,,4163,GRAND,,2019-06,19-027166,1,266999,,,05/27/2019 01:52,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6,,,,, , ,Y, ,,,4163,N GRAND BLVD,,,,,,, , ,67,,902088.8,,1031691.0,-93.26566300558045,35.8015057543744
331,,,,4091,BLOW,,2019-06,19-024387,1,151130,,,05/27/2019 03:22,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,1,,,,, , ,Y, ,,,4091,BLOW ST,,,,,,, , ,4,,884332.6,,994118.1,-90.2258636455857,38.67330994235261
332,,,,4400,PAGE,,2019-06,19-027151,1,142320,,,05/27/2019 07:00,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5,,,,, , ,Y, ,,,1313,N NEWSTEAD AVE,,,,,,, ,RANKIN,54,,892537.6,,1027387.0,-90.25140715899683,38.69443627311112
333,,,,3942,VIRGINIA,,2019-06,19-030133,1,142320,,,05/27/2019 07:00,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3,,,,, , ,Y, ,,,3942,VIRGINIA AVE,,,,,,, , ,16,,894588.8,,1001800.0,-90.20504752044509,38.615067951477855
334,,,,1549,JEFFERSON,,2019-06,19-027227,1,266999,,,05/27/2019 08:45,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3,,,,, , ,Y, ,,,1549,S JEFFERSON AVE,,,,,,, , ,31,,899869.0,,1013585.0,-90.22923523236251,38.72084087274225
335,,,, , ,,2019-06,19-024472,1,115100,,,05/27/2019 10:00,FRAUD-STEALING BY DECEIT/OVER $150,4,,,,, , ,Y, ,,,701,N 6TH ST,,,,,,, , ,35,,908950.0,,1018837.0,-90.22271827268716,38.64376756974728
336,,,,1610,KINGSHIGHWAY,,2019-06,19-028632,1,115100,,,05/27/2019 12:00,FRAUD-STEALING BY DECEIT/OVER $150,5,,,,, , ,Y, ,,,1610,N KINGSHIGHWAY BLVD,,,,,,,@WARWOOD APTS, ,55,,888692.6,,1030783.0,-90.21230568406945,38.609882490919446
337,,,,5823,WILSON,,2019-06,19-025657,1,266999,,,05/27/2019 12:00,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2,,,,, , ,Y, ,,,5823,WILSON AVE,,,,,,, ,RED ROOF INN,12,,881554.4,,1013910.0,-90.25647744763154,38.60237651998311
338,,,,3866,EICHELBERGER,,2019-06,19-024466,1,241100,,,05/27/2019 16:00,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1,,,,, , ,Y, ,,,3866,EICHELBERGER ST,,,,,,, , ,5,,889067.0,,997801.8,-90.23991574763895,38.56539534295016
339,,,,1918,ANGELICA,,2019-06,19-024464,1,142320,,,05/27/2019 16:00,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4,,,,, , ,Y, ,,,1918,ANGELICA ST,,,,,,, , ,65,,904558.4,,1031021.0,-90.25036292386206,38.707369921464554
340,,,, , ,,2019-06,19-024470,1,142320,,,05/27/2019 16:15,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3,,,,, , ,Y, ,,,1411,S TUCKER BLVD,,,,,,, , ,33,,904670.1,,1012800.0,-90.29411251080847,38.599744036844385
341,,,,5924,WISE,,2019-06,19-024723,-1,51312,,,05/27/2019 16:30,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2,,,,, , , , ,,,5924,WISE,,,,,,, ,RESIDENCE,41,,0.0,,0.0,-90.27924877854942,38.589340043600686
342,,,,4513,KINGSHIGHWAY,,2019-06,19-027011,1,64601,,,05/27/2019 18:30,"LARCENY-FROM MTR VEH $500 - $24,999",4,,,,, , ,Y, ,,,3520,PAGE BLVD,,,,,,, ,ST LOUIS HOUSING AUTHORITY,77,,898137.4,,1024119.0,-90.24649551994227,38.559839339468844
343,,,,6036,ELIZABETH,,2019-06,19-025420,1,69602,,,05/27/2019 18:30,"LARCENY-ALL OTHER $500 - $24,999",2,,,,, , ,Y, ,,,6036,ELIZABETH AVE,,,,,,, , ,11,,880139.3,,1012931.0,-90.23694655939887,38.570236955404084
344,,,,3532,MINNESOTA,,2019-06,19-029078,1,266999,,,05/27/2019 20:45,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3,,,,, , ,Y, ,,,3532,MINNESOTA AVE,,,,,,, , ,19,,895995.9,,1004366.0,-90.23613988168596,38.58202622656137
345,,,,1106,DILLON,,2019-06,19-025743,1,91113,,,05/27/2019 21:40,SIMPLE ASSAULT-ADULT/NO INJURY,3,,,,, , ,Y, ,,,1106,DILLON DR,,,,,,, , ,33,,904006.9,,1014252.0,-90.25009413793765,38.59084386212406
346,,,,1314,9TH,,2019-06,19-027851,1,112010,,,05/28/2011 08:00,FRAUD-CREDIT DEVICE/OVER $150,3,,,,, , ,Y, ,,,1314,S 9TH ST,,,,,,, , ,34,,906202.9,,1012563.0,-90.24016110297354,38.56505374244186
347,,,,1607,VERONICA,,2019-06,19-030685,1,67601,,,05/28/2019 00:01,"LARCENY-FROM BUILDING $500 - $24,999",6,,,,, , ,Y, ,,,1607,VERONICA AVE,,,,,,, , ,73,,893436.3,,1050696.0,-90.29886529306309,38.65104342241689
348,,,,1655,JEFFERSON,,2019-06,19-024538,-1,31421,,,05/28/2019 03:20,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,3,,,,, , , , ,,,1655,JEFFERSON,,,,,,, , ,31,,0.0,,0.0,-90.24315898676225,38.58877214023826
349,,,,4400,MANCHESTER,,2019-06,19-027914,1,67601,,,05/28/2019 05:00,"LARCENY-FROM BUILDING $500 - $24,999",2,,,,, , ,Y, ,,,4400,MANCHESTER AVE,,,,,,, , ,39,,888829.8,,1016985.0,-90.28281911437352,38.61373886312857
350,,,,1031,ART HILL,,2019-06,19-025943,1,69702,,,05/28/2019 06:00,LARCENY-ALL OTHER UNDER $500,2,,,,, , ,Y, ,,,1031,ART HILL PL,,,,,,, , ,42,,879133.1,,1018492.0,-90.2298669814056,38.72396988650697
351,,,,6759,DELOR,,2019-06,19-024546,1,67701,,,05/28/2019 07:01,LARCENY-FROM BUILDING UNDER $500,2,,,,, , , , ,,,6759,DELOR,,,,,,, , ,8,,0.0,,0.0,-90.24364877314099,38.71523882085125
352,,,,6759,DELOR,,2019-06,19-024546,-1,103000,,,05/28/2019 07:01,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,2,,,,, , , , ,,,6759,DELOR,,,,,,, , ,8,,0.0,,0.0,-90.1881403800029,38.62197404261049
353,,,,3645,COOK,,2019-06,19-024811,1,64601,,,05/28/2019 09:10,"LARCENY-FROM MTR VEH $500 - $24,999",4,,,,, , ,Y, ,,,3636,PAGE BLVD,,,,,,, ,CLUSTER BUSTERS RESTAURANT,77,,898094.5,,1024134.0,-90.25047379359074,38.66304867986735
354,,,,954,HARLAN,,2019-06,19-025080,1,264100,,,05/28/2019 09:48,HEALTH-SANITATION VIOL,6,,,,, , ,Y, ,,,954,HARLAN AVE,,,,,,,ALLEY, ,74,,896144.8,,1051917.0,-90.25273694969711,38.71312758955517
355,,,,5538,ERA,,2019-06,19-025942,1,65701,,,05/28/2019 12:00,LARCENY-MTR VEH PARTS UNDER $500,6,,,,, , ,Y, ,,,5538,ERA AVE,,,,,,, , ,76,,889834.6,,1046720.0,-93.26566300558045,35.8015057543744
356,,,,4129,LINDELL,,2019-06,19-024601,1,250000,,,05/28/2019 12:24,LOITERING-BEGGING,5,,,,, , ,Y, ,,,4129,LINDELL BLVD,,,,,,, , ,38,,892822.0,,1021958.0,-90.30141764345439,38.62389339238844
357,,,,8100,WATER,,2019-06,19-025705,1,103000,,,05/28/2019 12:31,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,1,,,,, , ,Y, ,,,8100,WATER ST,,,,,,,EM TRANSPORT,EM TRANSPORT,2,,888636.0,,986538.7,-90.24274006515626,38.68381838475361
358,,,,3307,LINDELL,,2019-06,19-024638,1,64601,,,05/28/2019 12:58,"LARCENY-FROM MTR VEH $500 - $24,999",4,,,,, , , , ,,,3307,OLIVE,,,,,,, , ,77,,0.0,,0.0,-90.22767142949456,38.72569469406266
359,,,,3307,LINDELL,,2019-06,19-024638,-1,64701,,,05/28/2019 12:58,LARCENY-FROM MTR VEH UNDER $500,4,,,,, , , , ,,,3307,OLIVE,,,,,,, , ,77,,0.0,,0.0,-90.21095743600304,38.6366985818366
360,,,,2500,JEFFERSON,,2019-06,19-027239,1,266999,,,05/28/2019 13:18,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3,,,,, , ,Y, ,,,2500,S JEFFERSON AVE,,,,,,, , ,23,,899523.6,,1009803.0,-90.22125671895098,38.6694575408512
361,,,,2616,BRANNON,,2019-06,19-028843,1,117000,,,05/28/2019 13:30,FAILURE TO RETURN BORROWED/RENTED VEHICL,2,,,,, , ,Y, ,,,2616,BRANNON AVE,,,,,,, ,WE RENT IT,13,,884585.1,,1011167.0,-90.22125671895098,38.6694575408512
362,,,,3216,GREER,,2019-06,19-031616,1,266999,,,05/28/2019 13:55,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4,,,,, , ,Y, ,,,3216,GREER AVE,,,,,,,NUISANCE ABATEMENT PROPERTY, ,59,,900689.9,,1028083.0,-90.27559634888718,38.66969523553841
363,,,,5727,SOUTHWEST,,2019-06,19-024642,1,263299,,,05/28/2019 15:00,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,2,,,,, , ,Y, ,,,5727,SOUTHWEST AVE,,,,,,, , ,13,,881620.7,,1010171.0,-90.21934909615726,38.62290429592044
364,,,, , ,,2019-06,19-024644,1,41011,,,05/28/2019 15:45,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6,,,,, , ,Y, ,,,0,GILMORE AVE / HARNEY AVE,,,,,,, , ,72,,891858.0,,1044919.0,-90.24437472710086,38.69020617044399
365,,,, , ,,2019-06,19-024644,1,41011,,,05/28/2019 15:45,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6,,,,, , ,Y, ,,,0,GILMORE AVE / HARNEY AVE,,,,,,, , ,72,,891858.0,,1044919.0,-90.22854719921651,38.65816156654706
366,,,,5827,HARNEY,,2019-06,19-025661,1,69602,,,05/28/2019 16:30,"LARCENY-ALL OTHER $500 - $24,999",6,,,,, , ,Y, ,,,5827,HARNEY AVE,,,,,,, , ,72,,891613.6,,1045483.0,-90.19516456153144,38.63762231473593
367,,,,1956,WARNE,,2019-06,19-024706,1,67701,,,05/28/2019 17:00,LARCENY-FROM BUILDING UNDER $500,6,,,,, , ,Y, ,,,1956,E WARNE AVE,,,,,,, , ,66,,901595.4,,1035103.0,-90.23529042234621,38.5951004693921
368,,,,6124,BROADWAY,,2019-06,19-027165,1,266999,,,05/28/2019 17:25,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6,,,,, , ,Y, ,,,6124,N BROADWAY,,,,,,, , ,79,,900558.8,,1038456.0,-90.29517397229331,38.625780063020464
369,,,,4140,WASHINGTON,,2019-06,19-025421,1,66601,,,05/28/2019 17:30,"LARCENY-BICYCLES $500 - $24,999",5,,,,, , ,Y, ,,,4140,WASHINGTON AVE,,,,,,, , ,38,,893135.4,,1023678.0,-90.21287577040651,38.63806253325565
370,,,, , ,,2019-06,19-024681,1,41011,,,05/28/2019 17:30,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3,,,,, , ,Y, ,,,0,S 10TH ST / PARK AVE,,,,,,, , ,34,,905645.1,,1012608.0,-90.2583540009325,38.5970889936728
371,,,, , ,,2019-06,19-024681,1,41011,,,05/28/2019 17:30,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3,,,,, , ,Y, ,,,0,S 10TH ST / PARK AVE,,,,,,, , ,34,,905645.1,,1012608.0,-90.2448752534538,38.56092788493544
372,,,,4640,GRAND,,2019-06,19-028606,1,264100,,,05/28/2019 18:00,HEALTH-SANITATION VIOL,1,,,,, , ,Y, ,,,4640,S GRAND BLVD,,,,,,, , ,16,,892262.8,,998532.7,-90.2298571617214,38.70795589890464
373,,,,6651,GARNER,,2019-06,19-025728,1,69702,,,05/28/2019 18:00,LARCENY-ALL OTHER UNDER $500,2,,,,, , ,Y, ,,,6651,GARNER AVE,,,,,,, , ,43,,876949.8,,1014643.0,-90.2298571617214,38.70795589890464
374,,,,4547,FLAD,,2019-06,19-026972,1,266999,,,05/28/2019 18:00,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2,,,,, , ,Y, ,,,4547,FLAD AVE,,,,,,, , ,13,,887902.6,,1012625.0,-90.2298571617214,38.70795589890464
375,,,, , ,,2019-06,19-025345,1,71030,,,05/28/2019 21:00,AUTO THEFT-PERM RETNT/JOY RIDE,6,,,,, , ,Y, ,,,4828,N BROADWAY,,,,,,,@HOTEL- FIRST WESTERN INN, ,64,,904588.8,,1034757.0,-90.27204008815609,38.61137059148402
376,,,,4577,COTE BRILLIANTE,,2019-06,19-024716,1,130000,,,05/28/2019 21:45,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5,,,,, , ,Y, ,,,4577,COTE BRILLIANTE AVE,,,,,,, , ,56,,891821.8,,1029513.0,-90.20442977723124,38.67499040284504
377,,,,4828,BROADWAY,,2019-06,19-027164,1,266999,,,05/29/2019 01:10,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6,,,,, , ,Y, ,,,4828,N BROADWAY,,,,,,,@HOTEL- FIRST WESTERN INN, ,64,,904588.8,,1034757.0,-90.21137044053688,38.594277806349844
378,,,,2625,SAMUEL SHEPARD,,2019-06,19-024738,1,64601,,,05/29/2019 04:00,"LARCENY-FROM MTR VEH $500 - $24,999",4,,,,, , ,Y, ,,,2625,SAMUEL SHEPARD DR,,,,,,, ,THE CLUB,37,,902064.5,,1020569.0,-90.30068051348871,38.62387840940452
379,,,,4521,ALICE,,2019-06,19-025747,1,71013,,,05/29/2019 07:00,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6,,,,, , ,Y, ,,,4521,ALICE AVE,,,,,,, , ,68,,899757.5,,1034147.0,-90.24410882378996,38.579418249266325
380,,,,3431,UNION,,2019-06,19-024748,1,266999,,,05/29/2019 08:14,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5,,,,, , ,Y, ,,,3431,UNION BLVD,,,,,,,@SCHNUCKS - CITY PLAZA ON UNION, ,50,,888884.8,,1036000.0,-90.26692513919149,38.59506340037709
381,,,,8116,PELHAM,,2019-06,19-026088,1,69702,,,05/29/2019 08:30,LARCENY-ALL OTHER UNDER $500,6,,,,, , ,Y, ,,,8116,PELHAM AVE,,,,,,, , ,74,,897666.3,,1048059.0,-90.27086559211132,38.600582275391325
382,,,,3431,UNION,,2019-06,19-024754,1,266999,,,05/29/2019 08:40,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5,,,,, , ,Y, ,,,3431,UNION BLVD,,,,,,,@SCHNUCKS - CITY PLAZA ON UNION, ,50,,888884.8,,1036000.0,-90.27428279823741,38.585423097409986
383,,,,410,NEWSTEAD,,2019-06,19-024901,1,241100,,,05/29/2019 09:30,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5,,,,, , ,Y, ,,,4385,MCPHERSON AVE,,,,,,, , ,38,,890955.1,,1023788.0,-90.26225299670355,38.58477595091846
384,,,,1610,KINGSHIGHWAY,,2019-06,19-024782,1,266999,,,05/29/2019 09:43,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5,,,,, , ,Y, ,,,1610,N KINGSHIGHWAY BLVD,,,,,,,@WARWOOD APTS, ,55,,888692.6,,1030783.0,-90.24795760864733,38.67668492286028
385,,,,7112,FIELD,,2019-06,19-025881,1,69702,,,05/29/2019 09:45,LARCENY-ALL OTHER UNDER $500,1,,,,, , ,Y, ,,,7112,FIELD AVE,,,,,,, , ,4,,886372.2,,992487.2,-90.31877278895472,38.592406485229404
386,,,,3961,MCDONALD,,2019-06,19-024798,-1,265321,,,05/29/2019 10:55,LEAVING SCENE OF ACCIDENT,2,,,,, , , , ,,,3961,MCDONALD,,,,,,, , ,15,,0.0,,0.0,-90.26108571460968,38.593494678886515
387,,,,1548,GIESEKING,,2019-06,19-026996,1,101000,,,05/29/2019 12:00,FORGERY,6,,,,, , ,Y, ,,,1548,GIESEKING LN,,,,,,, , ,73,,893364.9,,1048965.0,-90.24732102242959,38.63983622712429
388,,,,5557,LABADIE,,2019-06,19-028623,1,112010,,,05/29/2019 12:00,FRAUD-CREDIT DEVICE/OVER $150,5,,,,, , ,Y, ,,,5557,LABADIE AVE,,,,,,, , ,50,,886366.0,,1036107.0,-90.2714007824279,38.65157785642381
389,,,,5800,OLEATHA,,2019-06,19-028550,1,101000,,,05/29/2019 12:00,FORGERY,2,,,,, , ,Y, ,,,5800,OLEATHA AVE,,,,,,, , ,14,,879775.4,,1006362.0,-90.22040151799014,38.58920601790067
390,,,,1711,MCLARAN,,2019-06,19-026986,1,112010,,,05/29/2019 12:00,FRAUD-CREDIT DEVICE/OVER $150,6,,,,, , ,Y, ,,,1711,MCLARAN AVE,,,,,,, , ,73,,892342.6,,1050344.0,-90.24204052899132,38.715990400673384
391,,,,1132,ANGELICA,,2019-06,19-027169,1,112010,,,05/29/2019 12:00,FRAUD-CREDIT DEVICE/OVER $150,4,,,,, , ,Y, ,,,1132,ANGELICA ST,,,,,,, , ,65,,905443.3,,1031398.0,-90.20366243191512,38.67334641476248
392,,,,919,JEFFERSON,,2019-06,19-025895,1,265321,,,05/29/2019 13:45,LEAVING SCENE OF ACCIDENT,4,,,,, , ,Y, ,,,999,N 2ND ST,,,,,,,@HOTEL- FOUR SEASONS, ,35,,910439.8,,1019433.0,-90.2264482513185,38.66419766645035
393,,,,1324,WASHINGTON,,2019-06,19-025916,1,69602,,,05/29/2019 14:00,"LARCENY-ALL OTHER $500 - $24,999",4,,,,, , ,Y, ,,,1324,WASHINGTON AVE,,,,,,, ,GRACE LOFTS APARTMENTS,36,,906107.8,,1019097.0,-90.23905825879513,38.64479917725252
394,,,,3134,COMPTON,,2019-06,19-025385,1,64701,,,05/29/2019 14:30,LARCENY-FROM MTR VEH UNDER $500,3,,,,, , ,Y, ,,,3134,S COMPTON AVE,,,,,,, , ,25,,895852.3,,1007665.0,-90.25338561866394,38.65383959158972
395,,,,4335,WEST PINE,,2019-06,19-024844,1,263299,,,05/29/2019 15:40,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,5,,,,, , ,Y, ,,,4335,WEST PINE BLVD,,,,,,, ,BERNARD CARE CENTER,38,,891003.2,,1022037.0,-90.23735536570142,38.68981442965691
396,,,, , ,,2019-06,19-025915,1,71013,,,05/29/2019 17:30,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,,,,, , ,Y, ,,,0,GRAVOIS AVE / RIVER DES PERES,,,,,,, , ,4,,878582.6,,993982.3,-90.25338561866394,38.65383959158972
397,,,,3521,KINGSLAND,,2019-06,19-025948,1,69602,,,05/29/2019 19:00,"LARCENY-ALL OTHER $500 - $24,999",1,,,,, , ,Y, ,,,3521,KINGSLAND CT,,,,,,, , ,16,,893492.5,,1000220.0,-90.26014732936808,38.66420572016132
398,,,,3515,NATURAL BRIDGE,,2019-06,19-024882,1,67701,,,05/29/2019 19:00,LARCENY-FROM BUILDING UNDER $500,4,,,,, , ,Y, ,,,3515,NATURAL BRIDGE AVE,,,,,,,@POPEYES - NATURAL BRIDGE, ,67,,901382.6,,1029659.0,-90.26014732936808,38.66420572016132
399,,,,3219,BARRETT,,2019-06,19-024888,1,151140,,,05/29/2019 19:00,WEAPONS-STATE VIOL/UNLWFL USE/DISCHARGING,4,,,,, , ,Y, ,,,3219,BARRETT ST,,,,,,, , ,67,,901890.6,,1030080.0,-90.24635411903218,38.639210812019414
400,,,,7150,JAMIESON,,2019-06,19-025677,1,142320,,,05/29/2019 20:00,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2,,,,, , ,Y, ,,,7150,JAMIESON AVE,,,,,,, , ,8,,878154.2,,996824.2,-90.25251361705901,38.67064543503257
401,,,,808,CHESTNUT,,2019-06,19-025928,1,69702,,,05/29/2019 23:59,LARCENY-ALL OTHER UNDER $500,4,,,,, , ,Y, ,,,808,CHESTNUT ST,,,,,,, , ,35,,907725.3,,1017271.0,-90.2385475885362,38.62287188371898
402,,,,5751,CLEMENS,,2019-06,19-026069,1,67701,,,05/30/2019 00:01,LARCENY-FROM BUILDING UNDER $500,5,,,,, , ,Y, ,,,5751,CLEMENS AVE,,,,,,, , ,48,,881212.5,,1027967.0,-90.23982011563248,38.596272157916516
403,,,,2736,UTAH,,2019-06,19-029123,1,65701,,,05/30/2019 02:00,LARCENY-MTR VEH PARTS UNDER $500,3,,,,, , ,Y, ,,,2736,UTAH ST,,,,,,, , ,30,,897712.9,,1005709.0,-90.23565618201766,38.60126866469062
404,,,,1829,WARREN,,2019-06,19-024929,1,51222,,,05/30/2019 02:15,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,4,,,,, , ,Y, ,,,1829,WARREN ST,,,,,,,APT B, ,60,,905506.9,,1025299.0,-90.22625266519358,38.63700172335961
405,,,,3447,PESTALOZZI,,2019-06,19-025137,1,69702,,,05/30/2019 04:50,LARCENY-ALL OTHER UNDER $500,3,,,,, , ,Y, ,,,3447,PESTALOZZI ST,,,,,,, , ,25,,894787.1,,1009014.0,-90.18791982720015,38.62957415792899
406,,,,5307,COLLEGE,,2019-06,19-024961,1,151110,,,05/30/2019 07:15,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,0,,,,, , ,Y, ,,,5307,COLLEGE AVE,,,,,,, , ,0,,884647.3,,1047060.0,-90.22930988940134,38.59318385606412
407,,,, , ,,2019-06,19-024969,1,250000,,,05/30/2019 10:00,LOITERING-BEGGING,4,,,,, , ,Y, ,,,500,COLE ST,,,,,,, , ,35,,909633.8,,1019685.0,-90.23351024788899,38.645681838271315
408,,,,8414,LOWELL,,2019-06,19-030398,1,51312,,,05/30/2019 10:00,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6,,,,, , ,Y, ,,,8414,LOWELL LA,,,,,,, , ,74,,897585.1,,1049696.0,-90.26165769386405,38.643334403618304
409,,,, , ,,2019-06,19-025015,1,263141,,,05/30/2019 11:30,OBSTRUCT GOVRN OP-IMPERSONATION/FALSE,4,,,,, , ,Y, ,,,111,N 7TH ST,,,,,,, ,WAINWRIGHT BUILDING,35,,908113.4,,1017396.0,-93.26566300558045,35.8015057543744
410,,,, , ,,2019-06,19-024982,1,250000,,,05/30/2019 11:35,LOITERING-BEGGING,4,,,,, , ,Y, ,,,300,CARR ST,,,,,,, , ,35,,910117.3,,1019851.0,-90.19998928335123,38.632752549237765
411,,,,4867,ANDERSON,,2019-06,19-025730,1,265321,,,05/30/2019 12:00,LEAVING SCENE OF ACCIDENT,6,,,,, , ,Y, ,,,4867,ANDERSON AVE,,,,,,, , ,69,,893647.9,,1037204.0,-90.24433859782803,38.71521561829954
412,,,,4827,LEE,,2019-06,19-027016,1,112020,,,05/30/2019 12:00,FRAUD-CREDIT DEVICE/UNDER $150,6,,,,, , ,Y, ,,,4827,LEE AVE,,,,,,, , ,69,,893512.8,,1036183.0,-90.20053764852476,38.63170775987901
413,,,,4301,WARNE,,2019-06,19-030390,1,112010,,,05/30/2019 12:00,FRAUD-CREDIT DEVICE/OVER $150,6,,,,, , ,Y, ,,,4301,WARNE AVE,,,,,,, , ,68,,900127.9,,1033683.0,-90.22711053962057,38.58735461478218
414,,,,4531,GENEVIEVE,,2019-06,19-029015,1,51312,,,05/30/2019 14:00,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6,,,,, , ,Y, ,,,4531,GENEVIEVE AVE,,,,,,, , ,72,,889181.0,,1041041.0,-90.20209856343534,38.629182754659396
415,,,,4028,FLORISSANT,,2019-06,19-025801,1,69702,,,05/30/2019 16:00,LARCENY-ALL OTHER UNDER $500,6,,,,, , ,Y, ,,,4028,W FLORISSANT AVE,,,,,,, ,NORTH CAMPUS COMMUNITY CENTER,68,,900278.2,,1034280.0,-90.29955395395851,38.59764460378466
416,,,, , ,,2019-06,19-025380,1,71013,,,05/30/2019 17:00,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5,,,,, , ,Y, ,,,0,N KINGSHIGHWAY BLVD / MARYLAND,,,,,,, , ,38,,887466.6,,1023914.0,-90.22542869555528,38.59656329922402
